market,h,ret,excess,rsi_evict
US,21,-6.654947013096035,-6.8859200941080445,37.0
US,63,-8.64726213705499,-9.038381018287854,37.0
US,21,3.546462204292,1.8622050134894375,31.7
US,63,4.444413825674354,3.0991379318481727,31.7
US,21,0.016334426974262684,4.408180612802759,15.3
US,63,-0.06171350691214217,7.26168327542014,15.3
US,21,2.0011298972105074,5.1494750002827105,37.1
US,63,-4.225041131598872,-0.49952707536352614,37.1
US,21,1.3336086456962937,-0.5052723227277234,45.6
US,63,-10.50934341331824,-10.763229887036019,45.6
US,21,-8.229786431338004,-5.409288621438124,45.0
US,63,-13.419973161250343,-9.804044434155902,45.0
US,21,2.112185534039246,1.40981616147553,47.7
US,63,7.142858575697009,6.834504716141376,47.7
US,21,5.022917904287105,1.365489615646287,39.5
US,63,0.29330861530683094,-8.277732884357647,39.5
US,21,9.223984959193832,9.509065618973178,32.5
US,63,2.4250440590800393,3.899618570348473,32.5
US,21,-5.00588400395201,-2.7054200734737743,46.3
US,63,-20.624753448201815,-15.83864020545257,46.3
US,21,-8.544556800916748,-7.116510156580558,38.4
US,63,20.370680749133506,19.914452652702707,38.4
US,21,-10.846968560220727,-8.554117206060063,34.6
US,63,29.783192504418544,31.122800681581488,34.6
US,21,6.846828760817725,7.348336465875349,45.5
US,63,4.472455965458155,4.693713633911867,45.5
US,21,-1.0408286954163848,-0.4744560010608412,35.4
US,63,-1.505330884336642,3.63930088224752,35.4
US,21,-11.391836474292205,-8.645165826821499,48.3
US,63,-13.31525649927745,-11.30505907580478,48.3
US,21,-11.446598626050243,-11.314788171506175,45.5
US,63,11.426376567378703,13.768597573481467,45.5
US,21,-11.236963348435602,-11.276638938412109,40.3
US,63,-11.236963348435602,-11.276638938412109,40.3
US,21,5.1451595495916935,39.766928858499355,41.0
US,63,6.433955469805186,29.169890272953403,41.0
US,21,2.794887035066207,1.3189892077462684,27.3
US,63,5.322319740207071,5.776078464625501,27.3
US,21,3.2899699273473137,3.7695234168329206,34.1
US,63,3.702598075458141,4.781353097362184,34.1
US,21,-1.1283079771342241,-0.26696176808868044,39.8
US,63,2.059974691154798,4.620625148611102,39.8
US,21,0.7863844344061732,0.2553762289587924,32.8
US,63,-15.805925738193604,-12.078917130712153,32.8
US,21,-9.197429787700228,-8.361706065682462,51.4
US,63,-16.793612226213117,-16.67575594718348,51.4
US,21,3.489652443560942,7.64552150172273,28.3
US,63,19.828105451275647,21.916195546721994,28.3
US,21,1.9487959052231218,5.659449662167482,52.3
US,63,3.7291885895804455,8.110833901617887,52.3
US,21,2.3750558565051705,5.099128584444057,50.8
US,63,10.184602503771378,14.141238968647485,50.8
US,21,9.39012058827229,9.112794347183861,43.1
US,63,15.417237317960497,18.295558427173685,43.1
US,21,14.188722488421334,16.002616435462123,44.4
US,63,33.91710713014269,36.32252004573591,44.4
US,21,2.9825746511873197,0.8170466961949341,36.7
US,63,13.319751482892173,14.230364281909013,36.7
US,21,-6.752375104322283,-6.48828265845367,37.3
US,63,22.538874714204727,22.77801296274361,37.3
US,21,-6.519469828427516,-3.189489581090888,42.3
US,63,0.8461149872120322,3.5313101120378887,42.3
US,21,5.71966446501222,3.380883995431172,44.1
US,63,16.83363244465439,9.41734788024278,44.1
US,21,6.307610849299583,6.28239865761222,50.2
US,63,22.139440796120024,21.528238780432883,50.2
US,21,-3.924240240893706,-0.8687636149780631,31.7
US,63,-8.479098916003224,-2.685039423872581,31.7
US,21,5.201290560421201,8.911944317365561,42.6
US,63,18.019138080168418,22.40078339220586,42.6
US,21,10.418336847613086,10.581450227564492,44.6
US,63,-1.8375451244559748,-1.0114084204139284,44.6
US,21,-5.9459346191784945,-2.6159543718418665,42.3
US,63,1.1154665743266623,3.800661699152519,42.3
US,21,5.7918793043066685,3.453098834725621,44.2
US,63,16.838544340103322,9.42225977569171,44.2
US,21,-4.153085342963713,-1.0976087170480704,34.1
US,63,-8.607146024874323,-2.8130865327436805,34.1
US,21,4.688401088684668,8.399054845629028,42.5
US,63,17.82107827146211,22.20272358349955,42.5
US,21,12.915219156484659,13.078332536436065,45.3
US,63,-0.6113988645006341,0.21473783954141235,45.3
US,21,13.592090855589479,9.93466256694866,33.5
US,63,42.343367048332055,33.77232554866758,33.5
US,21,-4.410832757344063,-3.949882721660103,38.5
US,63,-17.509542815019607,-10.540470147776992,38.5
US,21,1.184763083049023,0.9784255351041882,47.3
US,63,-17.672043130064274,-11.001371135266302,47.3
US,21,-1.3804272243178262,-0.4963448766070022,38.1
US,63,17.127861471135542,18.252948933704552,38.1
US,21,-20.598788844909443,4.861986374216276,37.2
US,63,-2.972107534554025,21.525037657041192,37.2
US,21,10.637101992240282,8.894975430690376,42.7
US,63,7.021143372277439,5.743786006917939,42.7
US,21,-3.6465138563319566,0.5093552018298309,34.3
US,63,13.22692459871815,15.315014694164498,34.3
US,21,-3.4559035518465286,-3.960512440431585,50.2
US,63,-0.621248345610026,-0.9296022051656583,50.2
US,21,6.819666135920888,8.875979174951675,33.7
US,63,5.505465587763614,6.758449401236288,33.7
US,21,13.302666295819797,13.3867849422439,46.4
US,63,8.230678821387638,9.877091150252504,46.4
US,21,25.52763829691591,25.449584511507826,33.5
US,63,6.231154748181567,7.8461683141352045,33.5
US,21,42.880928562727874,42.82881399924705,42.9
US,63,40.63279823285184,42.60853529467996,42.9
US,21,21.058312754497678,23.1127221887824,41.7
US,63,5.561548346858136,8.656449997209526,41.7
US,21,-7.581313295600511,-7.9503263770124395,38.1
US,63,21.41547985982255,22.111213784154405,38.1
US,21,8.61201201813575,8.107403129550693,47.7
US,63,12.179964301526969,11.965375966188718,47.7
US,21,-16.035404090948692,6.791881461949178,32.7
US,63,1.165070425465431,27.177060397166642,32.7
US,21,-4.399792533249924,-1.2925304234587038,54.9
US,63,-4.99917278973342,-6.314875476915394,54.9
US,21,6.123691529862918,4.980810118845702,37.8
US,63,4.447185732570413,3.6027139324582125,37.8
US,21,-1.8724731375860393,-1.8341223496882275,34.8
US,63,-15.599684250981849,-10.250781247595697,34.8
US,21,-1.4777928826990583,-0.5207504367798044,45.1
US,63,-18.58218302788718,-19.543173857226783,45.1
US,21,-5.983772851913571,-4.386825007505445,32.6
US,63,-3.396835829592104,1.4674077295936505,32.6
US,21,4.380326149818825,5.579482372354272,31.3
US,63,5.081739471964464,9.050634467223817,31.3
US,21,-9.510716269462428,-10.947194159774433,41.8
US,63,-0.5584003054972086,5.28273664970178,41.8
US,21,13.928937536896257,11.692586222566081,42.6
US,63,13.140704368398781,12.12267665475293,42.6
US,21,-4.515589982239165,-1.6962593982843273,42.2
US,63,-4.878540214791716,-1.4776868816095527,42.2
US,21,3.7062855162722785,3.6772739420791067,46.6
US,63,-37.75796827187744,-34.95768042811136,46.6
US,21,-0.9822111756559337,1.072198258628787,38.0
US,63,-13.724444970128502,-10.629543319777113,38.0
US,21,-12.44792292722372,-10.184166397035854,37.5
US,63,-0.9114642575794751,-0.11863985431467272,37.5
US,21,3.1758907820284676,3.5189507663322295,45.1
US,63,47.39413412637066,50.190317358567015,45.1
US,21,18.853380893716153,17.623765304829785,32.2
US,63,27.180456187593037,25.137022964349832,32.2
US,21,-9.40816885536112,-7.307377674405812,39.3
US,63,-25.927001434796626,-22.214868369319895,39.3
US,21,-8.373546141406896,-6.436605717155908,37.1
US,63,-10.714282755422943,-9.409335447526868,37.1
US,21,0.21701798916324844,-1.945474089190169,38.0
US,63,-3.135143870626489,-6.68525590780723,38.0
US,21,2.3527807785929555,3.540386799888695,39.0
US,63,13.199174637081601,13.573752983464216,39.0
US,21,4.187392361331255,8.068588719661973,26.1
US,63,1.7623726221619895,6.000247831425631,26.1
US,21,4.543676810062713,8.321945510522188,23.3
US,63,28.566444842434493,30.271173722783985,23.3
US,21,-0.5483624409667431,2.272135368933137,30.2
US,63,12.378633065973265,15.994561793067707,30.2
US,21,9.24530138027806,10.668796856294183,25.8
US,63,8.81154609986423,12.117349241812512,25.8
US,21,5.2153503578960425,5.879456928660742,35.0
US,63,-22.12171549398294,-21.45760892321824,35.0
US,21,-3.1824159386034,-1.3651120781914328,51.9
US,63,7.7883309713235205,7.728801026396304,51.9
US,21,-2.373212230690158,0.7340498791010619,21.3
US,63,-3.802964001671516,-5.118666688853491,21.3
US,21,0.5245991751190004,-1.8511582589485043,25.6
US,63,18.410141126833302,14.899652590937574,25.6
US,21,-10.199139539079471,-7.190331427887331,35.0
US,63,-11.07824538291916,-6.672399260138772,35.0
US,21,-41.65931226499608,-38.96238515159831,21.4
US,63,-33.11767825736934,-33.47906568689235,21.4
US,21,-16.4870231000104,-16.355092003418058,46.2
US,63,-21.077840080271592,-18.205485759319295,46.2
US,21,6.983984549796984,9.766804501500781,40.8
US,63,-4.270458647781428,-0.7754362530816743,40.8
US,21,6.114132183579879,6.334298089649271,39.9
US,63,12.182973475328307,10.956235098668143,39.9
US,21,12.838153200239866,10.816834852495138,32.3
US,63,76.29528521071917,77.2540574971929,32.3
US,21,18.67229388935265,18.46377678569082,46.9
US,63,44.78067012497944,46.69289799821288,46.9
US,21,1.1217500354995247,-2.5356782531412936,54.6
US,63,10.492264265539308,1.9212227658748304,54.6
US,21,12.393127854077935,12.077220536226308,49.2
US,63,26.686114251879054,27.192890176624715,49.2
US,21,-8.724776655347855,-4.98593921812599,54.9
US,63,-6.404414329988139,2.6417925528426807,54.9
US,21,-10.589349143780058,-9.063749788751519,39.6
US,63,-35.10717537523973,-34.295971379692745,39.6
US,21,0.501547301841887,-0.0857960139721392,52.8
US,63,6.251657245964415,4.412031918976855,52.8
US,21,-36.245126603725794,-2.6588556471839553,33.9
US,63,-10.671367229617246,12.235690833061373,33.9
US,21,4.289587431350572,-0.4998562850309307,35.2
US,63,6.19727806926742,-3.5594391317202545,35.2
US,21,-6.587538298894846,-6.368019491059385,41.1
US,63,6.008660215789519,6.1516005959747595,41.1
US,21,-6.702293781204316,-3.216062804175091,38.8
US,63,-21.93725027557385,-14.494080771243233,38.8
US,21,4.57514262217098,5.186151753457413,40.5
US,63,16.44170383282455,15.137765359495715,40.5
US,21,6.540602335263301,7.703135960387408,40.9
US,63,14.248397468717355,15.672378014999522,40.9
US,21,2.6615646741624754,1.8492016294344271,41.4
US,63,-17.026079796543158,-9.993501578988106,41.4
US,21,4.78150195834095,8.283112072868338,45.9
US,63,-0.5768246387318432,1.1666258718595723,45.9
US,21,7.458393426819598,6.746415115432636,37.5
US,63,26.632534193620504,24.666722203049172,37.5
US,21,-38.70225361884666,-35.23968478424735,41.6
US,63,-36.35202060034588,-25.113938978849085,41.6
US,21,-9.759759209540908,-9.61648904986443,39.0
US,63,-20.996001658009998,-18.83478050147108,39.0
US,21,7.450643427938575,7.5299719342777465,36.5
US,63,26.322634531688017,29.028676364373506,36.5
US,21,-9.605306037445194,-6.250189577252996,27.2
US,63,49.63325909301803,50.95910785318419,27.2
US,21,-19.79646636646323,-15.637121071218841,51.5
US,63,-0.07269058340598766,6.408947502605011,51.5
US,21,0.48717331022349875,-0.3251897345045496,41.0
US,63,-10.091980490124609,-2.586651680529074,41.0
US,21,-4.523191345488331,-2.922399930690789,41.1
US,63,-16.882738837981613,-13.465709860121587,41.1
US,21,5.375273718320339,3.841050152166292,33.0
US,63,-12.30911261647657,-12.964589040471608,33.0
US,21,-4.933995792716317,-1.8267336829250969,43.0
US,63,-3.0297005546388145,-4.345403241820788,43.0
US,21,-0.8003136174696501,-0.042814218422360106,43.1
US,63,3.1439321657028563,2.92565948442991,43.1
US,21,7.1023828494725105,6.390404538085548,52.0
US,63,14.703047730636154,13.08204886507185,52.0
US,21,-3.843182748714269,-1.5503313945536057,44.6
US,63,13.643566058324508,14.98317423548745,44.6
US,21,3.550041876282539,-0.10738641235827906,46.2
US,63,20.33001796820013,11.758976468535653,46.2
US,21,8.12444679302089,8.26771695269737,46.4
US,63,4.7116906736039965,6.872911830142914,46.4
US,21,-1.0045150503184441,2.238552997249732,52.9
US,63,6.475694114760477,7.6312900717366965,52.9
US,21,0.12143320215534104,0.2533642987476825,49.4
US,63,10.272745849222753,13.14510017017505,49.4
US,21,1.43328653139565,1.2269489834508152,49.9
US,63,-9.88058008379602,-3.2099080889980467,49.9
US,21,5.154912137321532,5.189914859220401,45.8
US,63,5.154912137321532,5.189914859220401,45.8
US,21,-6.923388306555712,-5.748001923898572,45.2
US,63,-27.099736188852862,3.9000974528940695,45.2
US,21,4.278740103946332,4.315028932973952,54.5
US,63,36.15338127757297,29.62644404169592,54.5
US,21,8.571594121053039,10.62600355533776,52.9
US,63,10.266949060905173,13.361850711256562,52.9
US,21,1.4707153070904422,0.6583522623623939,37.3
US,63,-14.907369640110868,-8.190351469318724,37.3
US,21,2.2190870344747315,4.584059333344815,33.1
US,63,2.3018852345294105,3.317083125595144,33.1
US,21,3.4027722259000415,3.6741999265674896,38.8
US,63,9.500862066816929,11.940017167849426,38.8
US,21,-1.0315399451125473,2.5386285823393084,44.1
US,63,6.615672789010207,5.32763045153688,44.1
US,21,-0.9522814815001279,-4.3861058330518565,38.1
US,63,-6.086719073439529,-14.423557267716303,38.1
US,21,1.0181027408170618,-0.1247786702001541,35.9
US,63,3.184950542430265,2.340478742318064,35.9
US,21,4.813013604001615,4.318765813731873,27.4
US,63,4.010356995692987,10.121485866330682,27.4
US,21,-0.4007660483837938,1.0065040871250042,47.0
US,63,3.134831112519354,4.197273448958505,47.0
US,21,8.95653875592204,6.456715305374906,40.1
US,63,11.521935350186908,9.111360000323888,40.1
US,21,0.21441345749448892,1.5673201147362814,32.6
US,63,1.652640528538285,6.008377798323162,32.6
US,21,-29.209824625501003,6.133466555537606,38.5
US,63,-13.596511751090922,10.181672213520844,38.5
US,21,-3.8746272984575003,-7.3084516500092285,44.2
US,63,-3.047258240407469,-11.384096434684244,44.2
US,21,5.966514363239783,8.241132491208669,39.0
US,63,8.525596917025169,9.998676346865254,39.0
US,21,-1.4490399308045188,3.163342243716283,32.0
US,63,-0.15048586689503374,5.843203621821525,32.0
US,21,5.054391639683309,4.807705422136266,47.2
US,63,-2.450469734925298,-1.0448174664124843,47.2
US,21,0.4191068272766385,-5.5462794954954875,28.2
US,63,36.48744998673443,26.64616581566175,28.2
US,21,5.976978261704069,6.633253160929275,42.3
US,63,17.008788568147317,17.326291730900145,42.3
US,21,-2.3216355529742216,0.7338410729414213,40.1
US,63,-3.365223094813108,2.428836397317535,40.1
US,21,12.94747885711207,13.410384989987355,40.7
US,63,19.53970624494992,18.10965863395784,40.7
US,21,1.2144733474106495,0.1359077201606107,34.5
US,63,-10.442734259222753,-13.000900325753118,34.5
US,21,-6.014933912921916,-2.6293478144529425,47.5
US,63,-16.22137371065131,-12.04356737829777,47.5
US,21,-4.960416615256891,-4.064687299120718,45.3
US,63,-6.770792725916264,-8.563563874782421,45.3
US,21,2.461720154385927,3.5091585872593867,53.9
US,63,8.110705469057255,8.289858287127204,53.9
US,21,9.28442115162158,10.472027172917318,28.4
US,63,7.542817955107317,7.917396301489932,28.4
US,21,8.613926525032966,10.613961918231627,32.0
US,63,28.684468854690557,33.43060909948877,32.0
US,21,10.851474882183476,10.303856051641858,32.1
US,63,-2.618238230000536,0.26008287921265305,32.1
US,21,17.8255171943388,18.02522178639989,40.5
US,63,23.347359385855682,26.058365824757857,40.5
US,21,-6.771998884694952,-8.414843556996022,35.7
US,63,14.748710851367242,14.449262120809504,35.7
US,21,13.303330672235347,15.268082911604107,35.1
US,63,4.424325385412353,5.715963130415758,35.1
US,21,7.621401357913915,6.66829577622321,46.5
US,63,-8.067683084486655,-6.0508715709368115,46.5
US,21,7.0126296404395605,6.827910839646623,39.4
US,63,-7.118132163278368,-5.378347122272742,39.4
US,21,10.202337147231887,10.238625976259506,38.1
US,63,45.31201652477985,38.7850792889028,38.1
US,21,7.0245648302880825,7.702228190029981,50.5
US,63,-20.39317983284158,-14.150150825646213,50.5
US,21,5.867177999737527,5.296262027012388,42.9
US,63,-26.93154344019757,-25.17651765663247,42.9
US,21,3.3273076734550155,3.83160985642671,43.4
US,63,-19.601935809255945,-13.607949831724444,43.4
US,21,13.565529226102392,13.372516623879017,40.9
US,63,-1.5658150423058181,1.900501722997705,40.9
US,21,-3.330691299663413,-5.140074083095558,50.5
US,63,-13.114757247496467,-18.15073358355621,50.5
US,21,10.230854682580116,10.848754211708778,51.4
US,63,18.12258632299837,20.468228661682133,51.4
US,21,5.2321027265068265,5.095620867528172,43.3
US,63,2.5537339359873013,0.7764859350449793,43.3
US,21,11.905420200941785,12.558130880046203,33.0
US,63,31.35025485944205,34.686114061025464,33.0
US,21,-0.8928144704864471,-0.9218260446796189,47.8
US,63,-22.29594412649407,-20.149466070823394,47.8
US,21,8.990680790864891,8.451864876904791,45.8
US,63,-20.49228026796849,10.129655915340528,45.8
US,21,2.6339565307273105,4.912104395165162,38.3
US,63,6.392907080881671,7.796113821811035,38.3
US,21,9.030550884062105,8.718093664588956,39.5
US,63,-11.124230000505476,-3.1462725803063307,39.5
US,21,5.024231007201885,6.838124954242675,44.3
US,63,6.959767999829269,9.365180915422489,44.3
US,21,27.586859585190005,22.797415868808503,42.3
US,63,22.292791852716533,12.536074651728859,42.3
US,21,13.531015193243089,13.259674074050508,34.9
US,63,13.29160354038752,13.27243863724894,34.9
US,21,3.228647105581417,2.8986073896935194,47.3
US,63,8.451773040778132,11.28584011747068,47.3
US,21,4.551049556779874,4.894109541083635,35.1
US,63,14.556952397724586,17.353135629920946,35.1
US,21,-2.2837162801338073,-1.9431575036946924,44.5
US,63,23.711770141424537,23.837876342212695,44.5
US,21,2.2256714986143677,0.3880764061894526,42.4
US,63,2.206420721013158,0.7083181028324059,42.4
US,21,30.368403164261725,29.882852512610334,35.3
US,63,39.86060591903535,40.461090696255084,35.3
US,21,-8.52838177150611,-9.352873989424893,37.5
US,63,1.5652423716657982,-0.01869247715236,37.5
US,21,10.8628918090242,11.397508854764704,48.3
US,63,-6.415050643690701,18.827494871631043,48.3
US,21,-8.266445114881959,-8.311919368308917,33.6
US,63,23.295112082367208,23.292673119763396,33.6
US,21,-0.1289936756043164,-0.33069859519251343,43.7
US,63,8.850251547509046,12.147051626665183,43.7
US,21,-2.772824282734243,-6.859128253527813,53.8
US,63,3.883376422208662,0.6692037269982132,53.8
US,21,-11.403419198629983,-10.901911493572358,44.9
US,63,10.901331117969292,11.122588786423004,44.9
US,21,12.464134210128908,12.257796662184074,28.9
US,63,-40.99511264260512,-34.32444064780715,28.9
US,21,-2.5221378212486156,-5.354923976831039,27.9
US,63,-3.827288240822102,-9.856106216890058,27.9
US,21,3.9914516960722013,4.596401467433264,38.2
US,63,4.661009881280265,5.867276394784482,38.2
US,21,5.3474463765401214,5.810352509415406,49.0
US,63,4.154393999335526,2.724346388343446,49.0
US,21,0.43297124692389666,1.7858779041656891,47.3
US,63,1.9757330372918158,6.3314703070766924,47.3
US,21,-2.169166219211205,-1.163089811506468,41.6
US,63,4.0713858375289735,5.133828173968125,41.6
US,21,1.6810166647705405,0.321970809730332,55.4
US,63,11.021024736794228,11.82458708264672,55.4
US,21,2.625130556952282,4.917981911112945,45.5
US,63,12.850319828282753,13.97664330689913,45.5
US,21,-6.451273691761317,-2.7124362545394525,44.3
US,63,2.8041448488437704,11.85035173167459,44.3
US,21,2.056187776170071,1.1994711791455392,39.6
US,63,-2.1356981662126073,-1.5945705132825783,39.6
US,21,1.7130406934298126,1.1341714182800278,46.7
US,63,5.453000045210521,4.775836035208747,46.7
US,21,-2.3015845561733417,-3.4414963965192835,31.9
US,63,-3.2021843665831717,-4.286336280327707,31.9
US,21,3.2422399420297676,3.55070537719554,30.9
US,63,0.8529975089037523,1.1614629440695245,30.9
US,21,7.529601782328954,3.872173493688136,49.0
US,63,21.270827665576462,12.699786165911984,49.0
US,21,-3.3839509696992676,0.1022800073299579,41.4
US,63,-9.468102003334423,-2.024932499003807,41.4
US,21,10.908121800504599,11.160046689126755,51.5
US,63,46.81541697302771,40.75984465487534,51.5
US,21,-15.871126134182656,-14.594986130224452,44.9
US,63,-2.298202019931561,-1.0241295709272458,44.9
US,21,5.7289017078488325,6.346801236977495,40.5
US,63,22.165446233907815,24.51108857259158,40.5
US,21,7.446851009192157,8.24880626748743,44.4
US,63,-1.745884759519789,5.713279774289848,44.4
US,21,-11.338398605293076,-9.283989171008354,39.2
US,63,12.190322704874902,15.010619379420564,39.2
US,21,12.582373810028713,10.08255035948158,53.2
US,63,13.992009151278273,11.581433801415253,53.2
US,21,12.359077192681035,13.313865408439263,34.9
US,63,20.328355244677066,25.472987011261228,34.9
US,21,-24.14466209660948,-23.813585672109838,46.9
US,63,-21.917647484340964,-20.418133259307517,46.9
US,21,-3.0880955485239503,-7.7490588652497365,49.2
US,63,-9.535755059331287,-19.149785177995483,49.2
US,21,-2.2176842830841315,-0.6296806441981162,49.6
US,63,12.766170242837127,8.384155406026483,49.6
US,21,5.717063878689732,6.9162201012251785,29.1
US,63,9.01604170011463,12.984936695373984,29.1
US,21,-0.5562519814035549,-1.397150858498064,45.4
US,63,10.441268670241776,8.395206660136445,45.4
US,21,-5.998399849726366,-2.02102885917933,52.5
US,63,-4.228590179509462,0.7477691962833202,52.5
US,21,-11.478921786060582,-11.167823692853519,27.1
US,63,-17.049222306179445,-15.877130116129845,27.1
US,21,2.49212711068445,3.907518484999417,40.1
US,63,2.9484137879278505,4.074737266544226,40.1
US,21,4.935886137305023,7.245074228216275,30.8
US,63,17.12102684997503,20.146672966030913,30.8
US,21,7.027523268674907,6.215160223946858,42.0
US,63,-10.152461702868198,-2.647132893272663,42.0
US,21,11.111075981514439,12.197973806223082,38.7
US,63,4.898056277888796,4.819558446916838,38.7
US,21,11.160031045408969,12.588077689745159,52.3
US,63,8.138393549507338,7.682165453076538,52.3
US,21,18.606981212040942,14.949552923400123,36.4
US,63,38.55101443070312,29.979972931038642,36.4
US,21,9.255678533233503,8.925638817345606,45.0
US,63,3.0071347482456323,5.84120182493818,45.0
US,21,-0.4738424526616436,0.0925302416939,41.7
US,63,-10.35476336736001,-5.210131600775847,41.7
US,21,12.242536172509011,12.326654818933115,23.7
US,63,25.558463620330674,27.20487594919554,23.7
US,21,0.8098591977480307,0.40879114581198195,38.3
US,63,6.3156023126375915,6.260247045814227,38.3
US,21,-2.796315029654073,-2.212920713097577,52.3
US,63,-5.451765633908789,-2.033139528252559,52.3
US,21,-3.989945641398629,-3.207492485124208,44.3
US,63,5.692776182393522,4.18931354151193,44.3
US,21,1.9838259493170973,3.746285359820456,44.8
US,63,57.07032486206089,57.24747599600322,44.8
US,21,8.317965443426068,8.533408338308046,46.9
US,63,46.56895690188079,49.77060405137117,46.9
US,21,-31.411741402524495,-31.763586781220887,41.9
US,63,-43.88806909056587,-37.72705200818239,41.9
US,21,-26.924168670077975,-23.237628422707836,38.8
US,63,-22.550408500892193,-20.25103789909086,38.8
US,21,-8.834217581735205,-7.074229266208676,50.6
US,63,-8.850727359321864,-10.394302211253237,50.6
US,21,3.5015072435084615,5.298732291021036,33.5
US,63,27.25903583093796,30.915178053862903,33.5
US,21,-10.746273647382997,-10.977246728395006,44.3
US,63,-3.3632884633335802,-3.754407344566446,44.3
US,21,11.038098726111967,12.289760485708435,43.0
US,63,20.845435015395264,21.516689028976632,43.0
US,21,22.47826985046317,20.051972396962324,55.1
US,63,8.254948810033058,7.599402244426723,55.1
US,21,-1.7241332229576578,0.330276211327063,44.9
US,63,-5.0661235265068605,-1.983861112813412,44.9
US,21,24.38490489395706,26.59981295853364,31.7
US,63,18.520218009836963,21.937246987696987,31.7
US,21,66.98044641235855,65.4462228462045,46.4
US,63,185.83118913297082,185.1757127089758,46.4
US,21,7.18311923010575,6.7664778249427515,52.2
US,63,19.714127274941596,18.426479001892783,52.2
US,21,14.905397596883518,11.247969308242698,44.6
US,63,33.36703742785596,24.795995928191484,44.6
US,21,-6.092138224620392,-5.137350008862163,47.7
US,63,-15.559947385035821,-10.41531561845166,47.7
US,21,6.289766067583158,5.920752986171229,40.9
US,63,19.746661909520967,20.44239583385282,40.9
US,21,10.611958554158996,10.889527763898887,32.2
US,63,-4.565703537962951,1.9776511236611176,32.2
US,21,4.834033149299,6.88844258358372,34.1
US,63,-0.9639080493983987,1.5142941407378374,34.1
US,21,8.089982914004468,7.467604297656694,37.4
US,63,19.35968556085328,19.520691691875093,37.4
US,21,-2.9849178369262486,-2.8218044569748413,36.6
US,63,-9.640251146146051,-8.814114442104005,36.6
US,21,3.445540229077415,3.3886021327954152,44.4
US,63,45.68816896135388,41.135897196274996,44.4
US,21,9.213515959189355,12.481502106535402,47.6
US,63,9.197352325258223,17.098334980621054,47.6
US,21,-10.341910657026588,-8.64864040898803,39.9
US,63,-6.274197525611713,1.2503860386247512,39.9
US,21,-1.682287204734878,-1.3392272204311162,38.8
US,63,-18.164236371799802,-15.368053139603443,38.8
US,21,-2.191580143349292,0.31402113864807957,42.5
US,63,-4.735063603730493,-0.5445488116927573,42.5
US,21,-4.755188195147719,-5.200463220438111,34.0
US,63,-33.88542571617317,-23.370262961525555,34.0
US,21,13.158755421876922,11.13774338722786,40.9
US,63,92.4256265094735,93.00251266002732,40.9
US,21,-11.246366730021684,-11.046662137960595,42.6
US,63,26.46773587222395,29.178742311126125,42.6
US,21,4.5159940103638885,2.63403429673148,46.0
US,63,12.585229609223948,12.088109780604128,46.0
US,21,-11.16877411643541,-10.689220626949803,29.9
US,63,-3.2223151021502083,-2.143560080246165,29.9
US,21,6.9475205610951996,6.359350971448285,43.2
US,63,6.3858956508202835,5.9588319116243404,43.2
US,21,3.0463720059710653,4.976534865583226,33.6
US,63,-15.735826878272007,-8.499588588425011,33.6
US,21,5.49210932260058,8.61270345561852,46.2
US,63,11.514117304947135,15.90263956912974,46.2
US,21,3.3696214693425874,3.3770235744052357,41.4
US,63,1.5464071692634418,1.974977320908955,41.4
US,21,3.7752703379934083,5.876061518948717,42.5
US,63,2.737537637094989,6.5691339934583315,42.5
US,21,3.3003525165096415,4.306428924214378,43.0
US,63,9.138135682920701,10.200578019359853,43.0
US,21,-6.628493164077409,-7.029561216013458,48.1
US,63,-11.43320346570208,-11.488558732525444,48.1
US,21,13.267083632133048,11.579213265929123,27.2
US,63,18.030379488573157,19.43952523180924,27.2
US,21,5.642494296330969,6.14676190265574,53.9
US,63,14.78494935033654,41.36963486083508,53.9
US,21,0.7001043707531629,2.974722498722049,31.5
US,63,14.544557804527791,16.017637234367875,31.5
US,21,9.638753310336924,10.691268976640135,39.3
US,63,29.71736384033914,33.15378778514428,39.3
US,21,7.794267178715786,10.127965997959631,31.6
US,63,18.709505962234974,22.47027763148255,31.6
US,21,12.496973232497277,11.684610187769229,30.3
US,63,36.04583187626245,43.078410093817496,30.3
US,21,10.849303360269257,11.263637296723383,44.7
US,63,31.699053550086397,32.52257989426642,44.7
US,21,-5.8355456721956855,-5.246620854785588,45.9
US,63,34.85410908151907,61.37521276869555,45.9
US,21,-10.20486806682095,-8.44240865631759,47.1
US,63,37.237471071510654,37.41462220545298,47.1
US,21,55.147712226446814,52.739469673723896,36.2
US,63,-8.464047745346493,-7.51696597497582,36.2
US,21,24.778590962053258,22.69956149547516,27.1
US,63,7.583026849626684,7.961897153900932,27.1
US,21,10.620528149957774,9.845192637369937,27.7
US,63,4.561127718009805,6.234068610491217,27.7
US,21,3.329048538491053,3.410278690624824,45.4
US,63,31.631820626082675,34.98897816107001,45.4
US,21,8.001020005413228,10.093520210965899,42.7
US,63,0.8731127913135239,2.7480399304385394,42.7
US,21,10.124279271945259,11.649878626973798,45.1
US,63,39.69113309701293,40.50233709255991,45.1
US,21,-17.20386856435111,-13.320999768369237,31.7
US,63,-32.36741710518493,-23.42767253476449,31.7
US,21,6.931498689332205,6.229129316768489,37.2
US,63,30.898549780195573,30.590195920639943,37.2
