market,symbol,trades,hit,revenue_gross_gains,gross_trading_profit,txn_costs,income_tax,net_income,capital_deployed,operating_income_ebit,geography
US,KMTS,2,1.0,4167.861895292444,4167.861895292444,20.0,458.2482114511014,3689.613683841343,20000.0,4147.861895292444,United States
US,VKTX,4,0.75,4247.152971804109,4176.754551968364,40.0,465.90336311298023,3670.8511888553835,40000.0,4136.754551968364,United States
US,RBLX,3,1.0,4154.195931360034,4154.195931360035,30.0,455.6336389513271,3668.5622924087074,30000.0,4124.195931360035,United States
US,TWFG,2,1.0,4141.4336970156855,4141.4336970156855,20.0,455.3284723426358,3666.1052246730505,20000.0,4121.4336970156855,United States
US,JETU,5,1.0,4157.139797159877,4157.139797159877,50.0,453.7493083760101,3653.3904887838667,50000.0,4107.139797159877,United States
US,ACVA,3,1.0,4130.861909397603,4130.861909397603,30.0,453.0557387945306,3647.8061706030726,30000.0,4100.861909397603,United States
US,ASND,4,1.0,4138.910669688811,4138.910669688811,40.0,452.84016939293576,3646.0705002958757,40000.0,4098.910669688811,United States
US,GH,2,1.0,4117.063466755493,4117.063466755493,20.0,452.6360937844057,3644.4273729710876,20000.0,4097.063466755493,United States
US,HAYW,5,1.0,4096.655532941917,4096.655532941917,50.0,447.06711726201166,3599.5884156799057,50000.0,4046.655532941917,United States
US,CCK,5,1.0,4080.4311421049674,4080.431142104968,50.0,445.27467617535115,3585.1564659296164,50000.0,4030.431142104968,United States
US,NMIH,5,1.0,4067.854470932817,4067.854470932817,50.0,443.88522849938397,3573.969242433433,50000.0,4017.854470932817,United States
US,AVAH,4,1.0,4051.2828941214148,4051.282894121415,40.0,443.1592126878026,3568.1236814336125,40000.0,4011.282894121415,United States
US,SI,4,0.75,4160.354940003889,4058.549937527461,40.0,456.31407498478376,3562.2358625426778,40000.0,4018.549937527461,United States
US,TDUP,4,1.0,4013.817044670156,4013.817044670156,40.0,439.02005402366746,3534.7969906464887,40000.0,3973.817044670156,United States
US,ARHS,4,1.0,3987.458574689213,3987.458574689213,40.0,436.10801837005437,3511.350556319159,40000.0,3947.458574689213,United States
US,JILL,4,1.0,3974.792500433772,3974.792500433772,40.0,434.70869360462524,3500.083806829147,40000.0,3934.792500433772,United States
US,WRLD,4,0.75,3985.0405548237845,3973.645420576438,40.0,436.94566169657594,3496.699758879862,40000.0,3933.645420576438,United States
US,BODI,4,1.0,3962.077308971168,3962.077308971168,40.0,433.3039424597982,3488.77336651137,40000.0,3922.077308971168,United States
US,RELY,4,1.0,3956.2093747959093,3956.2093747959093,40.0,432.65566380235856,3483.553710993551,40000.0,3916.2093747959093,United States
US,DLO,3,1.0,3944.32494432158,3944.32494432158,30.0,432.4474753630459,3481.8774689585343,30000.0,3914.32494432158,United States
US,CDNA,4,1.0,3946.43389221317,3946.4338922131706,40.0,431.57568632897755,3474.858205884193,40000.0,3906.4338922131706,United States
US,STUB,5,0.8,5005.611584717173,4073.408302646475,50.0,548.5917045695373,3474.816598076937,50000.0,4023.408302646475,United States
US,FBYD,4,1.0,3938.680976743103,3938.680976743103,40.0,430.71915837858404,3467.961818364519,40000.0,3898.680976743103,United States
US,ROIV,5,1.0,3940.81568665368,3940.81568665368,50.0,429.85021548535207,3460.965471168328,50000.0,3890.81568665368,United States
US,BILL,1,1.0,3899.782087585466,3899.782087585466,10.0,429.7360253468365,3460.0460622386295,10000.0,3889.782087585466,United States
US,GCMG,5,1.0,3935.945449534597,3935.9454495345967,50.0,429.3121605776668,3456.6332889569303,50000.0,3885.9454495345967,United States
US,BSVN,5,1.0,3934.5580502608077,3934.558050260808,50.0,429.15888323820093,3455.399167022607,50000.0,3884.558050260808,United States
US,BFAM,3,1.0,3906.248787225379,3906.248787225379,30.0,428.2408910242404,3448.0078962011385,30000.0,3876.248787225379,United States
US,ABBV,4,1.0,3905.1071213629807,3905.1071213629807,40.0,427.0099801157011,3438.0971412472795,40000.0,3865.1071213629807,United States
US,MBLY,3,0.6666666666666666,4097.968296042846,3908.8432259894926,30.0,450.5264941768695,3428.316731812623,30000.0,3878.8432259894926,United States
US,MDB,2,1.0,3851.9877007166037,3851.9877007166037,20.0,423.3510069727612,3408.6366937438424,20000.0,3831.9877007166037,United States
US,FTDR,5,1.0,3871.2033451304364,3871.203345130436,50.0,422.15957105137176,3399.0437740790644,50000.0,3821.203345130436,United States
US,SNDX,4,1.0,3857.3676562540113,3857.3676562540113,40.0,421.73581114526223,3395.631845108749,40000.0,3817.3676562540113,United States
US,DNA,4,1.0,3856.089604717439,3856.0896047174388,40.0,421.5946143442208,3394.494990373218,40000.0,3816.0896047174388,United States
US,JNJ,5,1.0,3858.8834633400197,3858.8834633400193,50.0,420.7984929976027,3388.084970342417,50000.0,3808.8834633400193,United States
US,ASIC,3,1.0,3819.8209461180886,3819.8209461180886,30.0,418.692500888121,3371.128445229968,30000.0,3789.8209461180886,United States
US,W,5,0.8,3877.594443186665,3841.238616109654,50.0,423.97042964734175,3367.268186462312,50000.0,3791.238616109654,United States
US,SN,4,1.0,3796.6635102772757,3796.663510277276,40.0,415.0293278958858,3341.6341823813905,40000.0,3756.663510277276,United States
US,INTG,4,1.0,3789.912666425397,3789.9126664253968,40.0,414.28350698887334,3335.6291594365234,40000.0,3749.9126664253968,United States
US,OLMA,3,1.0,3779.88592577434,3779.88592577434,30.0,414.2805527305521,3335.605373043788,30000.0,3749.88592577434,United States
US,NIC,4,1.0,3777.0361357992233,3777.0361357992233,40.0,412.86093138773384,3324.1752044114896,40000.0,3737.0361357992233,United States
US,UMAC,3,1.0,3764.855165062244,3764.855165062244,30.0,412.6199817214534,3322.235183340791,30000.0,3734.855165062244,United States
US,TECX,3,1.0,3762.135936478679,3762.135936478679,30.0,412.31956631071864,3319.8163701679605,30000.0,3732.135936478679,United States
US,RDDT,2,1.0,3749.845572350221,3749.845572350221,20.0,412.06653106221415,3317.7790412880067,20000.0,3729.845572350221,United States
US,SIBN,5,1.0,3779.0977977658026,3779.0977977658026,50.0,411.98391829097716,3317.1138794748254,50000.0,3729.0977977658026,United States
US,KVYO,2,1.0,3738.1834673875546,3738.1834673875546,20.0,410.77812299179067,3307.405344395764,20000.0,3718.1834673875546,United States
US,MCRB,3,1.0,3738.4530776490446,3738.4530776490446,30.0,409.7031272935359,3298.749950355508,30000.0,3708.4530776490446,United States
US,ICHR,5,0.8,3796.3988347197273,3760.7012935214325,50.0,415.00008702337766,3295.7012064980545,50000.0,3710.7012935214325,United States
US,FDS,3,1.0,3724.5261377723214,3724.5261377723214,30.0,408.1645043956186,3286.3616333767027,30000.0,3694.5261377723214,United States
US,WSBC,5,1.0,3743.493878860163,3743.4938788601626,50.0,408.050462315098,3285.443416545065,50000.0,3693.4938788601626,United States
US,VEEV,2,1.0,3712.377604460633,3712.377604460633,20.0,407.927138356879,3284.450466103754,20000.0,3692.377604460633,United States
US,GDDY,2,1.0,3697.4883998573714,3697.4883998573714,20.0,406.2822062083141,3271.2061936490572,20000.0,3677.4883998573714,United States
US,TRV,5,1.0,3719.2755856686485,3719.275585668649,50.0,405.37486948689775,3263.900716181751,50000.0,3669.275585668649,United States
US,TROW,4,1.0,3705.319797275235,3705.319797275235,40.0,404.9378412053587,3260.381956069876,40000.0,3665.319797275235,United States
US,RKLB,3,1.0,3691.6097269961856,3691.6097269961856,30.0,404.5279594126062,3257.0817675835797,30000.0,3661.6097269961856,United States
US,BAX,4,1.0,3690.8493513675976,3690.8493513675976,40.0,403.33917275316156,3247.510178614436,40000.0,3650.8493513675976,United States
US,LOAR,5,1.0,3688.9397338029917,3688.9397338029917,50.0,402.02341994223957,3236.9163138607523,50000.0,3638.9397338029917,United States
US,JAN,5,1.0,3677.984484014141,3677.984484014141,50.0,400.8131039412564,3227.1713800728844,50000.0,3627.984484014141,United States
US,CORT,4,1.0,3666.017175112284,3666.017175112284,40.0,400.5957592445414,3225.4214158677423,40000.0,3626.017175112284,United States
US,XNCR,4,1.0,3657.489490420578,3657.4894904205776,40.0,399.6536362046619,3217.835854215916,40000.0,3617.4894904205776,United States
US,DYN,4,1.0,3656.7009859776526,3656.700985977652,40.0,399.56652367299785,3217.1344623046543,40000.0,3616.700985977652,United States
US,MMYT,3,1.0,3642.828471807504,3642.8284718075042,30.0,399.1386953756518,3213.6897764318524,30000.0,3612.8284718075042,United States
US,FWRG,4,1.0,3645.1147794864933,3645.1147794864937,40.0,398.28650072717545,3206.828278759318,40000.0,3605.1147794864937,United States
US,RLI,3,1.0,3624.947372468172,3624.9473724681725,30.0,397.1632241574978,3197.784148310675,30000.0,3594.9473724681725,United States
US,VRTX,4,1.0,3632.723016506059,3632.7230165060587,40.0,396.9174813707318,3195.805535135327,40000.0,3592.7230165060587,United States
US,BWB,5,1.0,3637.9443221992556,3637.9443221992556,50.0,396.389539945862,3191.5547822533936,50000.0,3587.9443221992556,United States
US,TCI,2,1.0,3601.4858520004054,3601.4858520004054,20.0,395.6760199463914,3185.809832054014,20000.0,3581.4858520004054,United States
US,RM,4,1.0,3609.7868675890686,3609.7868675890686,40.0,394.3835375017917,3175.403330087277,40000.0,3569.7868675890686,United States
US,NMAX,1,1.0,3568.2161780132883,3568.2161780132883,10.0,393.1052288364586,3165.1109491768298,10000.0,3558.2161780132883,United States
US,FFBC,5,1.0,3605.3540506003014,3605.3540506003023,50.0,392.78902622387056,3162.5650243764317,50000.0,3555.3540506003023,United States
US,DSGN,4,1.0,3590.15847987469,3590.15847987469,40.0,392.2150290531398,3157.94345082155,40000.0,3550.15847987469,United States
US,SCLX,4,1.0,3587.625098813798,3587.625098813798,40.0,391.93514573749826,3155.6899530763003,40000.0,3547.625098813798,United States
US,PCB,5,1.0,3596.5651569563283,3596.5651569563283,50.0,391.81804529570707,3154.7471116606216,50000.0,3546.5651569563283,United States
US,HIMS,4,0.75,4223.831582372175,3637.4203587038464,40.0,463.3268585750959,3134.0935001287507,40000.0,3597.4203587038464,United States
US,MBC,4,0.75,3598.296532462586,3554.7705460972693,40.0,394.21888799720034,3120.5516581000684,40000.0,3514.7705460972693,United States
US,PARK,2,1.0,3523.928681206443,3523.928681206443,20.0,387.10764527560565,3116.8210359308373,20000.0,3503.928681206443,United States
US,META,3,1.0,3528.943187268441,3528.943187268441,30.0,386.5568570049348,3112.386330263506,30000.0,3498.943187268441,United States
US,AMLX,3,1.0,3510.5775473735725,3510.577547373572,30.0,384.5278546305958,3096.0496927429767,30000.0,3480.577547373572,United States
US,AFRM,3,1.0,3501.0008378739976,3501.0008378739976,30.0,383.4698372446391,3087.5310006293585,30000.0,3471.0008378739976,United States
US,EVER,2,1.0,3487.6224105300757,3487.6224105300757,20.0,383.0965947580397,3084.5258157720364,20000.0,3467.6224105300757,United States
US,CACC,4,1.0,3504.825809574836,3504.825809574836,40.0,382.7876313889036,3082.038178185933,40000.0,3464.825809574836,United States
US,POOL,5,1.0,3512.04423940179,3512.0442394017905,50.0,382.4803285931498,3079.5639108086407,50000.0,3462.0442394017905,United States
US,AAL,5,1.0,3497.3631248054994,3497.3631248054994,50.0,380.8583858487459,3066.5047389567535,50000.0,3447.3631248054994,United States
US,RBB,5,1.0,3492.3385617289223,3492.3385617289227,50.0,380.3032812909549,3062.0352804379677,50000.0,3442.3385617289227,United States
US,CCS,5,0.8,3894.8158806343104,3530.8915227185357,50.0,425.8730226237272,3055.018500094808,50000.0,3480.8915227185357,United States
US,PBYI,5,0.8,3546.027881426901,3483.8385420216337,50.0,387.3395610844696,3046.4989809371637,50000.0,3433.8385420216337,United States
US,BVS,3,1.0,3451.7899471579017,3451.7899471579017,30.0,378.03310785879324,3043.7568392991084,30000.0,3421.7899471579017,United States
US,ACCS,5,1.0,3466.871696930789,3466.871696930789,50.0,377.48974855056724,3039.3819483802217,50000.0,3416.871696930789,United States
US,GMRS,5,0.8,3609.8597931852796,3480.166986459663,50.0,394.39159418855616,3035.7753922711067,50000.0,3430.166986459663,United States
US,HUBS,2,1.0,3429.4117325287352,3429.4117325287352,20.0,376.66558529946917,3032.746147229266,20000.0,3409.4117325287352,United States
US,CINF,5,1.0,3443.2460210076156,3443.2460210076156,50.0,374.8796269965191,3018.3663940110964,50000.0,3393.2460210076156,United States
US,AVTX,4,0.5,4211.337982662142,3517.5094055346403,40.0,463.0513702304878,3014.458035304153,40000.0,3477.5094055346403,United States
US,TENX,3,0.6666666666666666,3702.9834240406135,3446.3851556044156,30.0,406.8892864504767,3009.495869153939,30000.0,3416.3851556044156,United States
US,ATEC,5,1.0,3428.069481247784,3428.069481247784,50.0,373.2029505843048,3004.8665306634794,50000.0,3378.069481247784,United States
US,BBWI,5,0.8,3494.227680487383,3432.329118846186,50.0,381.61676943118863,3000.7123494149973,50000.0,3382.329118846186,United States
US,ANGI,2,1.0,3374.1177722844905,3374.1177722844905,20.0,370.5568094950647,2983.560962789426,20000.0,3354.1177722844905,United States
US,TPL,4,1.0,3393.283926855921,3393.283926855921,40.0,370.4646877740638,2982.8192390818576,40000.0,3353.283926855921,United States
US,CBRS,2,1.0,3368.9972424472735,3368.9972424472735,20.0,369.9911027047182,2979.006139742555,20000.0,3348.9972424472735,United States
US,VERA,4,0.75,3492.331142680594,3400.973381721393,40.0,382.51202514373176,2978.4613565776613,40000.0,3360.973381721393,United States
US,KRYS,5,1.0,3394.688059526079,3394.6880595260786,50.0,369.51503204077096,2975.173027485308,50000.0,3344.6880595260786,United States
US,AGYS,2,1.0,3361.565032178848,3361.565032178848,20.0,369.1700056796461,2972.395026499202,20000.0,3341.565032178848,United States
US,ITIC,4,1.0,3379.0180628954736,3379.0180628954736,40.0,368.88862116198607,2970.1294417334875,40000.0,3339.0180628954736,United States
US,ALHC,5,0.8,3496.6692340062245,3392.9146325464953,50.0,381.8865078075895,2961.0281247389057,50000.0,3342.9146325464953,United States
US,VSAT,2,0.5,3966.6671752929683,3416.536393347247,20.0,437.125367757079,2959.411025590168,20000.0,3396.536393347247,United States
US,HFBL,5,1.0,3370.2467750475275,3370.2467750475275,50.0,366.8148035421859,2953.4319715053416,50000.0,3320.2467750475275,United States
US,JCAP,4,1.0,3357.4620569878143,3357.4620569878143,40.0,366.5071529736588,2950.9549040141555,40000.0,3317.4620569878143,United States
US,PRAA,4,1.0,3347.272042292186,3347.2720422921866,40.0,365.381378749056,2941.8906635431304,40000.0,3307.2720422921866,United States
US,ASMB,4,0.75,3388.6743470161164,3347.6297701719436,40.0,371.060211554685,2936.5695586172587,40000.0,3307.6297701719436,United States
US,ALKS,4,1.0,3326.672731599287,3326.672731599287,40.0,363.10560450188063,2923.5671270974067,40000.0,3286.672731599287,United States
US,ANRO,4,0.75,3321.368716556519,3307.3181344609748,40.0,363.6244083487722,2903.6937261122025,40000.0,3267.3181344609748,United States
US,HCI,5,1.0,3311.33329739258,3311.3332973925803,50.0,360.3061500606455,2901.027147331935,50000.0,3261.3332973925803,United States
US,BBNX,3,1.0,3289.845123542259,3289.8451235422585,30.0,360.1417393298996,2899.703384212359,30000.0,3259.8451235422585,United States
US,QTTB,2,1.0,3271.2421527537504,3271.2421527537504,20.0,359.19129881945867,2892.050853934292,20000.0,3251.2421527537504,United States
US,PSNL,2,1.0,3269.3934860963946,3269.3934860963946,20.0,358.98706150136866,2890.406424595026,20000.0,3249.3934860963946,United States
US,TDAY,3,1.0,3264.8239309949445,3264.8239309949445,30.0,357.37744364633465,2877.4464873486095,30000.0,3234.8239309949445,United States
US,SLDE,2,1.0,3252.4752757693223,3252.4752757693223,20.0,357.11796850380927,2875.3573072655126,20000.0,3232.4752757693223,United States
US,HGTY,4,1.0,3271.6474932817728,3271.6474932817728,40.0,357.02651660546604,2874.620976676307,40000.0,3231.6474932817728,United States
US,CARE,5,1.0,3281.3897322735606,3281.3897322735606,50.0,356.99803963974813,2874.3916926338125,50000.0,3231.3897322735606,United States
US,FLY,3,1.0,3252.9624694812373,3252.9624694812373,30.0,356.06701102802083,2866.8954584532166,30000.0,3222.9624694812373,United States
US,PCVX,4,1.0,3260.5757020029923,3260.5757020029923,40.0,355.80332531338865,2864.772376689604,40000.0,3220.5757020029923,United States
US,ADPT,2,1.0,3234.9848814796032,3234.9848814796032,20.0,355.18566166641557,2859.799219813188,20000.0,3214.9848814796032,United States
US,CARS,3,1.0,3240.095794808988,3240.095794808988,30.0,354.6455242946816,2855.4502705143063,30000.0,3210.095794808988,United States
US,TRUP,3,1.0,3224.1129859802368,3224.1129859802368,30.0,352.8797727473476,2841.233213232889,30000.0,3194.1129859802368,United States
US,RDVT,2,1.0,3210.753503165964,3210.753503165964,20.0,352.5086232178061,2838.244879948158,20000.0,3190.753503165964,United States
US,KYIV,4,1.0,3229.752469468965,3229.752469468965,40.0,352.3980308420636,2837.3544386269014,40000.0,3189.752469468965,United States
US,BSOL,2,1.0,3197.135491134806,3197.135491134806,20.0,351.00413010440707,2826.131361030399,20000.0,3177.135491134806,United States
US,TZOO,4,1.0,3215.224144727982,3215.2241447279816,40.0,350.7929680419997,2824.431176685982,40000.0,3175.2241447279816,United States
US,IBRX,2,1.0,3194.1508515427895,3194.1508515427895,20.0,350.67439256989076,2823.4764589728984,20000.0,3174.1508515427895,United States
US,GENB,4,1.0,3213.3646378286994,3213.3646378286994,40.0,350.5875331137674,2822.777104714932,40000.0,3173.3646378286994,United States
US,ELVN,4,1.0,3209.2486865720302,3209.2486865720302,40.0,350.1328103314276,2819.1158762406026,40000.0,3169.2486865720302,United States
US,ELF,2,1.0,3165.2817524719867,3165.2817524719867,20.0,347.4849871968685,2797.796765275118,20000.0,3145.2817524719867,United States
US,PNTG,3,1.0,3174.7186363340506,3174.7186363340506,30.0,347.4227751537575,2797.2958611802933,30000.0,3144.7186363340506,United States
US,MANE,3,1.0,3173.387722183767,3173.387722183767,30.0,347.275738187639,2796.111983996128,30000.0,3143.387722183767,United States
US,AX,4,1.0,3169.0025964255165,3169.0025964255165,40.0,345.68649574981845,2783.3161006756977,40000.0,3129.0025964255165,United States
US,NSP,1,1.0,3131.6346980457356,3131.6346980457356,10.0,344.87250378482076,2776.762194260915,10000.0,3121.6346980457356,United States
US,AUBN,5,1.0,3165.571467842343,3165.571467842343,50.0,344.20264917865023,2771.3688186636928,50000.0,3115.571467842343,United States
US,FSBC,5,1.0,3165.504708365592,3165.504708365592,50.0,344.19527371350915,2771.3094346520825,50000.0,3115.504708365592,United States
US,FSOL,2,1.0,3124.5706169609284,3124.5706169609284,20.0,342.9872952521924,2761.5833217087365,20000.0,3104.5706169609284,United States
US,UHT,3,1.0,3123.8487702495177,3123.8487702495177,30.0,341.80276519719393,2752.046005052324,30000.0,3093.8487702495177,United States
US,LOVE,3,1.0,3119.5651595800755,3119.5651595800755,30.0,341.3295197089455,2748.23563987113,30000.0,3089.5651595800755,United States
US,CSTL,3,1.0,3115.021382607961,3115.0213826079607,30.0,340.8275315224373,2744.193851085524,30000.0,3085.0213826079607,United States
