yf_symbol,market_name,quality_score,momentum_3m
2613.HK,Hong Kong,6.987623373234442,-4.250001907348633
2623.HK,Hong Kong,6.945573779830951,-23.156087861050796
2700.HK,Hong Kong,6.982946351863596,-1.72413633637985
6162.HK,Hong Kong,5.970736339109613,52.17391339558509
6896.HK,Hong Kong,6.987222626591315,-6.8753949337815214
6911.HK,Hong Kong,6.9792823349151245,-6.535949392928629
6929.HK,Hong Kong,5.985242186007028,6.642382080992315
1760.TW,Taiwan,6.987024878600346,-0.9167990920022656
1723.TW,Taiwan,6.993383339428675,-0.8215926916845149
2104.TW,Taiwan,6.991485377842246,-8.571430128447863
2427.TW,Taiwan,6.987699951142595,14.870684233346998
2537.TW,Taiwan,6.988876819783648,8.212554555236721
2611.TW,Taiwan,6.9879278202821835,3.2490960062875023
2705.TW,Taiwan,6.991685651182181,0.6042319400583107
3032.TW,Taiwan,5.987169158577203,29.296238908189913
3050.TW,Taiwan,6.988915621335341,-1.1494296552661054
3705.TW,Taiwan,6.994449864048967,3.463463204920521
8481.TW,Taiwan,6.9951664396458515,0.0
9917.TW,Taiwan,6.994164682155709,-2.5718923459557903
9935.TW,Taiwan,6.991352144472794,7.611552866199438
911608.TW,Taiwan,6.988680769859083,-2.3972660901509615
